month,state,district_raw,pincode,IEI,IEI_rz,total_updates
2025-06-01,West Bengal,Birbhum,731204,0.7933366658513199,3.7761292567744955,1853.0
2025-12-01,Andhra Pradesh,Karim Nagar,505307,0.39795677837895316,3.774143131145661,2.0
2025-10-01,Himachal Pradesh,Sirmaur,173025,0.7000159666446665,3.7721701249177193,484.0
2025-11-01,Orissa,Anugul,759125,0.49837324054684884,3.772044623735429,2.0
2025-09-01,Maharashtra,Amravati,444701,0.5432699672820072,3.76923295292277,2587.0
2025-09-01,Uttar Pradesh,Auraiya,206251,0.6059532023356388,3.769053784283548,248.0
2025-11-01,Telangana,K.v. Rangareddy,501106,0.6292593043195165,3.7688091956323784,629.0
2025-11-01,West Bengal,Barddhaman,713368,0.5271654808125059,3.7686780874648282,31.0
2025-12-01,Maharashtra,Solapur,413216,0.6329935939857154,3.768136508557781,1687.0
2025-09-01,Jammu and Kashmir,Pulwama,192303,0.49396393956430273,3.7651417661596045,191.0
2025-11-01,Jammu and Kashmir,Pulwama,192303,0.4939546569187525,3.7649347356110536,168.0
2025-10-01,Himachal Pradesh,Bilaspur,174031,0.580941589580041,3.7643565055763184,48.0
2025-10-01,Punjab,Jalandhar,144103,0.6023481581425262,3.7601536947049152,21.0
2025-10-01,Uttarakhand,Udham Singh Nagar,263146,0.5489035796942071,3.7594652212111503,7.0
2025-10-01,West Bengal,Malda,732101,0.6459784577156193,3.759321771642307,354.0
2025-09-01,Uttar Pradesh,Muzaffarnagar,251202,0.6274492754134141,3.7568177000576264,517.0
2025-12-01,Tamil Nadu,Thiruvallur,600058,0.5188125122761412,3.756285016603205,8.0
2025-10-01,Gujarat,Surat,394651,0.5746746151034517,3.7547569356299424,9.0
2025-09-01,Karnataka,Uttara Kannada,581336,0.5608995195201177,3.752672649963747,47.0
2025-11-01,Uttar Pradesh,Faizabad,224120,0.3247964099321735,3.747930691928081,2.0
2025-10-01,Haryana,Faridabad,121013,0.6348226500379424,3.742640964297183,214.0
2025-11-01,Maharashtra,Ratnagiri,415629,0.5856962206372186,3.740987662218954,130.0
2025-10-01,Tamil Nadu,Vellore,632519,0.6191627484336711,3.7403556840131995,46.0
2025-12-01,Tamil Nadu,Namakkal,636301,0.6322641929570101,3.7398209852314626,80.0
2025-11-01,Maharashtra,Solapur,413007,0.578163922704152,3.7381004987657853,270.0
2025-09-01,Uttar Pradesh,Kanpur Dehat,209202,0.5670627007004286,3.7378314335769662,269.0
2025-09-01,Punjab,Jalandhar,144419,0.6276450242488831,3.737759709767927,44.0
2025-12-01,Tamil Nadu,Nagapattinam,612503,0.5550476239640479,3.7371797736106656,7.0
2025-12-01,West Bengal,Nadia,741254,0.517047252681423,3.7371526622378433,96.0
2025-10-01,Gujarat,Rajkot,364490,0.5877241397589035,3.736805868082395,24.0
2025-12-01,Tamil Nadu,Chengalpattu,603304,0.5931726136108355,3.733168706977495,24.0
2025-12-01,Odisha,Baleswar,756023,0.5874092438552089,3.7300945938351164,187.0
2025-12-01,Maharashtra,Ahmadnagar,413205,0.6228214607390554,3.7300719577814276,354.0
2025-09-01,Goa,Bardez,403101,0.2871948491803541,3.7296077086797004,2.0
2025-11-01,Andhra Pradesh,Kakinada,533428,0.3679599825394826,3.728654067019805,2.0
2025-11-01,Karnataka,Mysore,570006,0.4693621210568777,3.7279285518289327,5.0
2025-11-01,Uttar Pradesh,Sonbhadra,231224,0.3858284295885555,3.727612846072102,3.0
2025-12-01,Tamil Nadu,Sivaganga,630207,0.5008971874908085,3.7271226127151627,79.0
2025-12-01,Maharashtra,Parbhani,431720,0.6139151596279255,3.7264873945132417,882.0
2025-12-01,Karnataka,Hasan,573126,0.6234116196743711,3.7224115767765267,11.0
2025-12-01,Orissa,Anugul,759127,0.45071345454059825,3.720416988440435,2.0
2025-10-01,Bihar,Kaimur (Bhabua),821105,0.6560957589656432,3.718859996933553,1151.0
2025-12-01,Bihar,Supaul,852123,0.586605635733561,3.7155407785004018,90.0
2025-10-01,Maharashtra,Satara,415511,0.550156666250045,3.715383472750541,279.0
2025-09-01,Karnataka,Ballari,583219,0.5766238840704351,3.71528925018915,45.0
2025-12-01,Karnataka,Tumkur,572112,0.6577301095061097,3.7152683907682924,210.0
2025-11-01,Karnataka,Hasan,573121,0.47776030506597117,3.7144981018537866,6.0
2025-11-01,Uttar Pradesh,Lalitpur,284405,0.679712827105579,3.7111379393361767,2150.0
2025-09-01,Kerala,Ernakulam,682501,0.5879033400407675,3.7073198599547816,25.0
2025-09-01,Uttar Pradesh,Ballia,277210,0.6260455810528471,3.7070711181351284,368.0
2025-11-01,Telangana,Warangal,506134,0.5796312386675179,3.7061967134634433,91.0
2025-12-01,Uttar Pradesh,Ballia,277504,0.6012941709479475,3.7058595496896065,167.0
2025-12-01,Orissa,Kendrapara,754214,0.4232041268820634,3.705752301189073,2.0
2025-09-01,Uttar Pradesh,Saharanpur,247002,0.5874663531549627,3.7047835602065433,31.0
2025-11-01,Jammu and Kashmir,Samba,181143,0.5638036200139036,3.704699335379371,126.0
2025-11-01,West Bengal,South 24 Parganas,743392,0.5930793216635568,3.7032100358438127,7.0
2025-12-01,Maharashtra,Solapur,413322,0.5927718262525385,3.7029870231768443,677.0
2025-10-01,Karnataka,Raichur,584133,0.7261351449643391,3.70002077840836,138.0
2025-11-01,Orissa,Ganjam,761052,0.46024575429423464,3.6989565781176634,2.0
2025-10-01,Uttar Pradesh,Deoria,274401,0.17972611855225096,3.698789579072647,1.0
2025-12-01,West Bengal,Hooghly,713404,0.5567925429920545,3.698435893129442,4.0
2025-09-01,Himachal Pradesh,Una,177206,0.6349911860449533,3.6974810703083625,37.0
2025-09-01,Gujarat,Kachchh,370601,0.6059358297408991,3.6968426294595145,18.0
2025-11-01,Mizoram,Aizawl,796036,0.6538864252764098,3.695476577113768,39.0
2025-12-01,Chhattisgarh,Kanker,494635,0.6318732771612351,3.6940482447548644,1105.0
2025-11-01,Tamil Nadu,Thiruvallur,601201,0.5819753120288328,3.693296410785468,58.0
2025-09-01,Kerala,Pathanamthitta,686511,0.6340511510698286,3.6927490561545504,35.0
2025-11-01,Jharkhand,Dhanbad,826004,0.6013225897943473,3.692280185867542,852.0
2025-10-01,Odisha,Khorda,752022,0.6524023131647082,3.691785989970404,59.0
2025-09-01,West Bengal,Paschim Medinipur,721505,0.6705898279226142,3.691249537277822,777.0
2025-10-01,Kerala,Thrissur,680615,0.5920221727489562,3.6911504586938952,30.0
2025-10-01,Bihar,Bhagalpur,813112,0.6138277182826247,3.690432488511254,64.0
2025-12-01,West Bengal,Paschim Medinipur,721129,0.5920203474020768,3.6893329051080035,248.0
2025-12-01,Gujarat,Navsari,396406,0.6059840049182146,3.686707706090642,33.0
2025-11-01,Himachal Pradesh,Kangra,176211,0.5781155813491559,3.685551944182393,48.0
2025-09-01,Karnataka,Belagavi,591317,0.6982145866988585,3.68545896049385,202.0
2025-11-01,Gujarat,Amreli,365665,0.6083279061406871,3.6831980404850992,23.0
2025-12-01,Uttar Pradesh,Sant Kabir Nagar,272173,0.6173443391790382,3.6818679977658793,624.0
2025-11-01,Maharashtra,Ahmadnagar,413713,0.5253321748341715,3.6817683444658695,295.0
2025-11-01,Maharashtra,Amravati,444908,0.5584300749423659,3.680466896679608,1039.0
2025-10-01,Chhattisgarh,Kabeerdham,491995,0.665195813945856,3.679974873582913,1352.0
2025-11-01,Karnataka,Bangalore,560102,0.5994521953663638,3.6780716786362464,64.0
2025-09-01,Orissa,Kendujhar,758079,0.48261417241301957,3.678015672415696,3.0
2025-12-01,West Bengal,Hugli,712301,0.5136661180090144,3.6768508799471826,3.0
2025-10-01,Bihar,Nalanda,803116,0.7102490498907617,3.676635855566114,950.0
2025-09-01,Uttarakhand,Almora,263665,0.6252473741996512,3.6762963690792203,16.0
2025-07-01,Telangana,K.v. Rangareddy,509216,0.6916278471020482,3.6757028109879912,1698.0
2025-09-01,Arunachal Pradesh,Namsai,792102,0.671369454010729,3.675496254054457,87.0
2025-09-01,Rajasthan,Chittaurgarh,323306,0.37065182389231266,3.675349220711337,3.0
2025-12-01,Tamil Nadu,Theni,625522,0.60977745449496,3.6743779659558142,170.0
2025-10-01,West Bengal,Bardhaman,713367,0.48953898000781015,3.673899478753111,3.0
2025-11-01,Kerala,Ernakulam,682031,0.5760188871661417,3.673443571531702,9.0
2025-11-01,Uttarakhand,Bageshwar,263624,0.4808516777481304,3.6730806973415717,5.0
2025-12-01,Himachal Pradesh,Kangra,176216,0.5893959077535849,3.6730697868078748,61.0
2025-12-01,Andhra Pradesh,Mahbubnagar,509340,0.5484786195282916,3.6730650867493053,11.0
2025-10-01,Uttar Pradesh,Mathura,281305,0.5618031974593375,3.672373920447634,188.0
2025-11-01,Andhra Pradesh,Adilabad,504110,0.4556568740245926,3.670858861471143,10.0
2025-10-01,Tamil Nadu,Nagapattinam,609310,0.6109563010788746,3.6689619063293293,21.0
2025-10-01,West Bengal,Barddhaman,713141,0.6098696052195334,3.668880601182144,367.0
2025-05-01,Assam,Karimganj,788712,0.720209660266313,3.668320336931948,326.0
2025-09-01,Uttar Pradesh,Ballia,277504,0.5995854244444873,3.6682895318021975,207.0
2025-11-01,Tamil Nadu,Tiruchirappalli,621215,0.6335436118586867,3.6677434858317848,278.0
2025-10-01,Jharkhand,Lohardaga,835214,0.6678954087919882,3.6668154434669873,85.0
2025-09-01,Haryana,Faridabad,121013,0.6318761219198088,3.6658016375648845,230.0
2025-09-01,Telangana,Mulugu,506172,0.6360715114476244,3.665176459184085,343.0
2025-11-01,Andhra Pradesh,Prakasam,523114,0.5409116382499635,3.664801778634633,108.0
2025-12-01,Maharashtra,Satara,415122,0.5910737915025078,3.663827101156915,52.0
2025-09-01,Telangana,Medchal-malkajgiri,500037,0.6511577801722513,3.662861056172896,540.0
2025-11-01,Gujarat,Kheda,387530,0.6291081651152588,3.6627484851985823,282.0
2025-09-01,Maharashtra,Latur,413607,0.5745949372623522,3.661386480946483,485.0
2025-10-01,Karnataka,Haveri,583217,0.688592801772855,3.6602453717049483,6.0
2025-09-01,Gujarat,Gandhinagar,382729,0.6476194795758355,3.659952045312623,103.0
2025-09-01,West Bengal,Bankura,722147,0.6421851880679679,3.655551357457512,104.0
2025-09-01,Uttar Pradesh,Budaun,243636,0.5812668608300599,3.6555262672817936,524.0
2025-10-01,Uttar Pradesh,Kaushambi,212218,0.6250227140447423,3.654532957791278,297.0
2025-09-01,Punjab,Jalandhar,144303,0.6443261380687214,3.65002099611806,52.0
2025-10-01,Karnataka,Vijayanagara,583132,0.5449441843423729,3.649894094582389,5.0
2025-12-01,Tamil Nadu,Dindigul,624706,0.5659113433537153,3.6490659735083897,336.0
2025-11-01,Madhya Pradesh,Dewas,455116,0.6464106109210952,3.6467772804904115,1086.0
2025-04-01,Gujarat,Surat,394520,0.6066003401354144,3.6462480552984284,297.0
2025-12-01,Madhya Pradesh,Narsimhapur,487551,0.6011078438654701,3.6458535497742455,190.0
2025-07-01,Bihar,Pashchim Champaran,845106,0.46841516972074715,3.644941129617154,818.0
2025-09-01,Maharashtra,Nagpur,441105,0.6279703574307095,3.6437854516418575,427.0
2025-11-01,Rajasthan,Ajmer,305623,0.7035327797344735,3.6433326377378163,1042.0
2025-09-01,Uttar Pradesh,Faizabad,225407,0.6608363803821167,3.6433022834197986,770.0
2025-09-01,Odisha,Jagatsinghapur,754132,0.6545927593328557,3.6432810184784734,158.0
2025-10-01,Karnataka,Ballari,583136,0.5951951513441103,3.642862564354914,19.0
2025-12-01,Maharashtra,Pune,411032,0.6670331338090969,3.64274190608533,195.0
2025-04-01,West Bengal,Barddhaman,713338,0.5431215304583277,3.6414682972513144,91.0
2025-11-01,Gujarat,Navsari,396406,0.6032863608984281,3.6376891753595535,54.0
2025-10-01,Telangana,Warangal,506352,0.5892656584535214,3.637669144540558,25.0
2025-11-01,Assam,Nagaon,782427,0.6121076624405298,3.637460160358018,499.0
2025-12-01,West Bengal,Puruliya,723104,0.3806672074107367,3.635879335338227,2.0
2025-12-01,West Bengal,Hooghly,712302,0.5835099307180335,3.635579341388964,570.0
2025-11-01,Odisha,Cuttack,754106,0.36986927490523985,3.6314843344059438,2.0
2025-12-01,West Bengal,Howrah,711413,0.6369280287999286,3.6312975453680076,236.0
2025-09-01,Arunachal Pradesh,Longding,786630,0.5215625357454158,3.628655230160876,20.0
2025-10-01,Tamil Nadu,Krishnagiri,635102,0.6408466447597619,3.627712553932862,341.0
2025-12-01,Kerala,Kasargod,671315,0.4778767415615615,3.627122122745227,5.0
2025-10-01,West Bengal,Hugli,712201,0.5386562254766502,3.626920991777989,5.0
2025-11-01,Maharashtra,Satara,415019,0.5990199991684755,3.6266372279545167,162.0
2025-10-01,Andhra Pradesh,Visakhapatnam,530044,0.6805708906820574,3.6264811115851696,373.0
2025-10-01,Andhra Pradesh,Adilabad,504296,0.617917294506295,3.6254858857339416,368.0
2025-10-01,Himachal Pradesh,Shimla,171207,0.6330141435686353,3.624831785294837,111.0
2025-07-01,Gujarat,Rajkot,360002,0.7250620395997462,3.6243904971678234,5209.0
2025-10-01,Bihar,Supaul,847408,0.6231657197775992,3.6242736335300547,294.0
2025-06-01,West Bengal,Alipurduar,735211,0.6815291241993126,3.6239024615829196,347.0
2025-11-01,Punjab,Tarn Taran,143022,0.6340265295380153,3.6229534669655967,32.0
2025-09-01,Kerala,Ernakulam,682509,0.6549799026820151,3.6221542652109497,47.0
2025-09-01,Uttar Pradesh,Amroha,244255,0.6666417765184046,3.62196926193338,1455.0
2025-12-01,Maharashtra,Sangli,416303,0.6117273388902609,3.620362678405081,214.0
2025-09-01,Gujarat,Porbandar,360578,0.4439536368040487,3.6195979122073196,46.0
2025-11-01,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533221,0.5319382911906791,3.6191966663889747,26.0
2025-10-01,Telangana,Sangareddy,502273,0.6287031835128285,3.6189737588897417,209.0
2025-12-01,Maharashtra,Satara,415518,0.5475805175256759,3.618710918089498,132.0
2025-10-01,Andhra Pradesh,Kakinada,533437,0.6406690556971301,3.6183451734780365,167.0
2025-09-01,Uttar Pradesh,Jaunpur,223105,0.6888222613363031,3.616894358982013,385.0
2025-11-01,Jammu and Kashmir,Srinagar,190024,0.4534516425087577,3.615754876271402,3.0
2025-09-01,Karnataka,Chickmagalur,577547,0.585629145087484,3.614971981060944,78.0
2025-03-01,Telangana,Nalgonda,508113,0.5210446084757389,3.6145945981893317,256.0
2025-11-01,Bihar,Nalanda,803110,0.6990928397793186,3.6136364642696956,1457.0
2025-10-01,Uttar Pradesh,Sant Ravidas Nagar,221306,0.5749138801480966,3.612881690963228,188.0
2025-09-01,Gujarat,Amreli,365665,0.603663672209978,3.612179592131706,22.0
2025-10-01,Uttarakhand,Pithoragarh,262541,0.6577396525540636,3.6120101274982614,32.0
2025-11-01,Uttar Pradesh,Kanpur Dehat,209202,0.5614692547194751,3.609249992292226,159.0
2025-12-01,Chhattisgarh,Gariyaband,494334,0.4001186500288517,3.6087005644042094,7.0
2025-09-01,Punjab,Sri Muktsar Sahib,151202,0.6651063295071108,3.608682204812174,25.0
2025-10-01,West Bengal,North Twenty Four Parganas,743711,0.6386321169427648,3.6079856807566175,19.0
2025-12-01,Maharashtra,Bhandara,441809,0.5708014666683036,3.6073829076810675,410.0
2025-12-01,Maharashtra,Sangli,416309,0.5918439689553907,3.6066785922050926,230.0
2025-09-01,Madhya Pradesh,Datia,475001,0.2814582123113556,3.6052025826233876,2.0
2025-09-01,Jharkhand,Godda,814145,0.6924467358660296,3.604959528009457,12.0
2025-11-01,Karnataka,Bijapur,586201,0.6605905957794487,3.603459317370896,27.0
2025-10-01,Odisha,Cuttack,752107,0.3801824930766717,3.603322543725338,2.0
2025-12-01,Maharashtra,Solapur,413319,0.6494125033087206,3.603080559606488,671.0
2025-12-01,Andhra Pradesh,Mahabub Nagar,509210,0.5363273349920236,3.602248769684494,51.0
2025-11-01,Gujarat,Kachchh,370640,0.6361091371534083,3.6019958325961734,36.0
2025-09-01,West Bengal,Barddhaman,713122,0.5887127362711558,3.599306489175774,350.0
2025-09-01,Karnataka,Belgaum,591110,0.646671320718329,3.5992660606684677,52.0
2025-09-01,Kerala,Palakkad,678005,0.6509317912272896,3.597736360737494,44.0
2025-11-01,Gujarat,Vadodara,391250,0.6389632739659507,3.5970811807922796,121.0
2025-12-01,Uttarakhand,Almora,263663,0.6318251256872616,3.596105526421393,123.0
2025-10-01,Assam,Lakhimpur,787053,0.5850615900559274,3.5943826231476836,253.0
2025-12-01,Odisha,Baleswar,756036,0.6466115357605541,3.5933497159861547,317.0
2025-10-01,Punjab,Sri Muktsar Sahib,152112,0.5832897649971662,3.5918836769924836,243.0
2025-12-01,Odisha,Bargarh,768049,0.652208198477748,3.5918342901069327,142.0
2025-10-01,Madhya Pradesh,Niwari,472337,0.6283083721974819,3.5896367997807874,11.0
2025-11-01,Tamil Nadu,Villupuram,607209,0.6470847462894522,3.5895042002147495,136.0
2025-12-01,Maharashtra,Buldhana,444201,0.6146899884407306,3.588478620459039,287.0
2025-12-01,Maharashtra,Pune,410509,0.5698343484317547,3.5883945800903643,470.0
2025-10-01,Karnataka,Bangalore,560019,0.6318691756641682,3.587762302594501,31.0
2025-11-01,Uttar Pradesh,Kanpur Nagar,208024,0.5681808603928294,3.58620238041012,101.0
2025-10-01,Tamil Nadu,Villupuram,605107,0.5867756762603794,3.58607864336969,27.0
2025-10-01,Rajasthan,Bundi,323602,0.5587594884742878,3.5857808301382117,112.0
2025-10-01,Uttar Pradesh,Ballia,277210,0.620223794086938,3.5857268592025444,181.0
2025-09-01,Odisha,Subarnapur,767062,0.2891814058970868,3.585718656535024,2.0
2025-11-01,Maharashtra,Sangli,416417,0.5855078548955116,3.58553200103316,202.0
2025-09-01,Uttar Pradesh,Pratapgarh,230132,0.6516020230843645,3.584961258692176,996.0
2025-10-01,Haryana,Gurgaon,122502,0.5522719760367745,3.583863805044036,123.0
2025-12-01,Madhya Pradesh,Dhar,455001,0.23517016485680936,3.5818843152681934,2.0
2025-11-01,West Bengal,Maldah,732212,0.6030298067540921,3.5818378512551847,8.0
2025-10-01,Rajasthan,Sikar,332021,0.6605991981795978,3.580927500291703,103.0
2025-12-01,Odisha,Nuapada,766107,0.71948606297254,3.580916209923951,581.0
2025-10-01,Maharashtra,Satara,415518,0.5458161962641461,3.5800967637938594,68.0
2025-09-01,Andhra Pradesh,Ananthapuramu,515865,0.6985952312119618,3.5782516880209654,209.0
2025-09-01,Andhra Pradesh,Tirupati,517571,0.6563201322901183,3.577499155794283,15.0
2025-09-01,Uttar Pradesh,Deoria,274602,0.5299081338771812,3.5763326762872203,253.0
2025-11-01,Telangana,Karimnagar,505172,0.5826212936925499,3.5746995797676164,340.0
2025-10-01,Telangana,K.v. Rangareddy,509216,0.6867285421291445,3.5743868521097606,800.0
2025-10-01,Uttar Pradesh,Farrukhabad,207503,0.4856518082522026,3.5718359914667146,212.0
2025-09-01,Jammu and Kashmir,Kulgam,192221,0.674209178706861,3.5700558866582823,37.0
2025-12-01,Uttar Pradesh,Moradabad,244301,0.6406638740118688,3.5689987083689534,1408.0
2025-10-01,Bihar,Nalanda,803110,0.6961584054556136,3.5682809667583775,1444.0
2025-11-01,Rajasthan,Jaipur,303328,0.6286347356573523,3.5676886663572254,610.0
2025-09-01,Odisha,Ganjam,760007,0.6376188959708972,3.5675279288022055,75.0
2025-10-01,Sikkim,East,737135,0.6289658448387326,3.567451458967662,51.0
2025-11-01,Assam,Kamrup Metro,781037,0.6125524138075942,3.5674158139122043,96.0
2025-10-01,West Bengal,Murshidabad,742401,0.6141868595004382,3.567340989927991,611.0
2025-11-01,Himachal Pradesh,Kangra,176402,0.49062879084634314,3.5668695866360784,59.0
2025-09-01,Uttar Pradesh,Azamgarh,276303,0.6320524369561015,3.5667152439420975,838.0
2025-11-01,West Bengal,West Midnapore,721144,0.6044322297588097,3.566267248014212,4.0
2025-12-01,West Bengal,Nadia,741401,0.5517646237361445,3.5648989453632676,82.0
2025-12-01,Bihar,Nalanda,811102,0.6202714804337517,3.5647632703086853,85.0
2025-11-01,Rajasthan,Sikar,332021,0.6594363453139899,3.5645817263043926,191.0
2025-12-01,Maharashtra,Solapur,413404,0.6401638289275524,3.564289893577983,438.0
2025-11-01,Jammu and Kashmir,Jammu,180012,0.5966394179910053,3.5632090778848853,5.0
2025-10-01,Himachal Pradesh,Kangra,176032,0.6315641478963311,3.563028365562964,44.0
2025-10-01,Uttar Pradesh,Budaun,243724,0.6010244110619634,3.5628412628840365,15.0
2025-09-01,Maharashtra,Ahmed Nagar,413704,0.26026603602831794,3.5611101053792087,4.0
2025-12-01,Delhi,Central Delhi,110011,0.5182499959269524,3.561082821467591,29.0
2025-12-01,Maharashtra,Buldana,443402,0.5498227310767213,3.5607765711240758,312.0
2025-11-01,Odisha,Khordha,754001,0.5593534909524462,3.560774409827642,6.0
2025-11-01,Tamil Nadu,Villupuram,605107,0.5854433637990638,3.5592260518947074,43.0
2025-09-01,Arunachal Pradesh,Tawang,790104,0.700823624017405,3.5588413747320042,111.0
2025-05-01,West Bengal,Jalpaiguri,735210,0.7140412164776562,3.558078788452046,838.0
2025-12-01,Madhya Pradesh,Shahdol,484001,0.6654326594936754,3.5579141538883867,2662.0
2025-07-01,Bihar,Pashchim Champaran,845455,0.51481102286498,3.556198653408978,1095.0
2025-10-01,Telangana,K.v. Rangareddy,509207,0.6271978866589246,3.5555696334366944,561.0
2025-10-01,Odisha,Koraput,764014,0.6193550779958293,3.555163088014524,302.0
2025-09-01,Uttar Pradesh,Hardoi,241127,0.2720153759488567,3.5551307491223345,2.0
2025-10-01,Madhya Pradesh,Panna,488220,0.712567888575154,3.55496821939742,704.0
2025-09-01,Uttar Pradesh,Hamirpur,210506,0.6922654180111398,3.553883409481504,725.0
2025-11-01,Rajasthan,Ganganagar,335037,0.6120738286988872,3.553773844426948,163.0
2025-12-01,Karnataka,Chitradurga,577555,0.6297660188399035,3.5535052550232207,79.0
2025-10-01,Assam,Sonitpur,784113,0.4434730254024807,3.5524362128646305,3.0
2025-10-01,Andhra Pradesh,Srikakulam,532290,0.6402554167638844,3.551377761210392,361.0
2025-09-01,Uttar Pradesh,Mau,223222,0.2720153759488567,3.551109237155243,2.0
2025-11-01,Tamil Nadu,Nagapattinam,609310,0.603848200197598,3.550682429963333,44.0
2025-11-01,Tamil Nadu,Cuddalore,606111,0.6535464511300249,3.5496452176665914,417.0
2025-11-01,Rajasthan,Jaipur,303805,0.7390595616650397,3.5489998213910665,306.0
2025-12-01,Karnataka,Chitradurga,577545,0.6370509123550768,3.5478379090019514,130.0
2025-11-01,Tamil Nadu,Tiruppur,641601,0.628351560924295,3.544944679980676,165.0
2025-10-01,Uttar Pradesh,Prayagraj,212502,0.6345806151559532,3.5449390809348023,44.0
2025-09-01,West Bengal,South Dinajpur,733155,0.4735289703125187,3.5448419668500555,31.0
2025-10-01,Gujarat,Kachchh,370601,0.5965079097970662,3.5425702681870255,17.0
2025-09-01,West Bengal,Nadia,741401,0.550937408535609,3.5422370505825396,107.0
2025-10-01,Karnataka,Vijayanagara,583130,0.6914543267845522,3.5420577608400725,34.0
2025-12-01,Gujarat,Surat,394375,0.5662929793665027,3.5417807018862053,12.0
2025-12-01,Maharashtra,Ahmadnagar,414105,0.6630188607562885,3.5415863669637986,1245.0
2025-11-01,Tamil Nadu,Tirupattur,635901,0.6120189396260132,3.5415470316795408,78.0
2025-12-01,Tamil Nadu,Salem,636202,0.6128014970064778,3.540598389123104,155.0
2025-12-01,Tamil Nadu,Kancheepuram,603102,0.6948225085213547,3.540038077242306,608.0
2025-09-01,Odisha,Cuttack,754024,0.2891814058970868,3.5395543671617924,2.0
2025-11-01,Tamil Nadu,Salem,636202,0.6127130833678215,3.539057544695055,91.0
2025-12-01,Uttar Pradesh,Gautam Buddha Nagar,245101,0.4423220052822512,3.53894348495593,3.0
2025-09-01,Karnataka,Dakshina Kannada,574153,0.6474728875154434,3.5379284653051886,83.0
2025-10-01,Madhya Pradesh,Ratlam,457336,0.6759734600188575,3.536542906032603,108.0
2025-10-01,Karnataka,Dharwad,580031,0.6525267059481135,3.5356051970928855,92.0
2025-11-01,Maharashtra,Buldhana,443401,0.6100793228873476,3.534881343266434,1217.0
2025-11-01,Gujarat,Navsari,396440,0.5573545456043928,3.5330694491261436,20.0
2025-11-01,Bihar,Nalanda,811102,0.6184350094667186,3.532290979280422,44.0
2025-12-01,Gujarat,Surat,394130,0.5403971413680974,3.5320316656825437,566.0
2025-12-01,Karnataka,Raichur,584123,0.7099374239291495,3.531869992448735,1381.0
2025-12-01,Punjab,Amritsar,143103,0.562239284684396,3.5283382992635395,161.0
2025-12-01,West Bengal,Nadia,741159,0.5116688191991638,3.527017064864318,98.0
2025-10-01,Maharashtra,Ratnagiri,415708,0.5053380054258679,3.5267663967976826,47.0
2025-12-01,Himachal Pradesh,Chamba,176301,0.6573984792209883,3.5262514316379163,66.0
2025-12-01,Uttarakhand,Pithoragarh,262546,0.5400473411629282,3.52595369135518,27.0
2025-09-01,Telangana,Warangal,506370,0.6355148969766133,3.525596371682465,20.0
2025-12-01,Maharashtra,Jalna,431208,0.6118315798406919,3.524470512848454,713.0
2025-10-01,Andhra Pradesh,Warangal,506369,0.4445449417670823,3.5227264145140023,12.0
2025-12-01,West Bengal,South 24 Parganas,700024,0.7120179651991909,3.5220025164021753,40.0
2025-11-01,Andhra Pradesh,Medak,502249,0.6174217170575769,3.521684104310921,9.0
2025-10-01,Madhya Pradesh,Gwalior,475005,0.7268231819097726,3.5216471621702214,53.0
2025-12-01,Maharashtra,Ahmadnagar,413714,0.6517274659811434,3.519379054333705,470.0
2025-09-01,Bihar,Buxar,802155,0.2550099074117363,3.5192606401244495,4.0
2025-07-01,West Bengal,Paschim Medinipur,721505,0.6646174901341134,3.5190638554787,956.0
2025-12-01,Chhattisgarh,Kabeerdham,491336,0.6151815979370194,3.5184492907302802,1829.0
2025-09-01,Kerala,Kollam,690542,0.6075911885241977,3.5182253158696506,92.0
2025-11-01,Andhra Pradesh,Rangareddi,500076,0.5824282720686983,3.516291048470717,156.0
2025-10-01,Himachal Pradesh,Kangra,176216,0.5821302016349089,3.5150776391022234,15.0
2025-09-01,Rajasthan,Udaipur,313705,0.7169743635596055,3.5134507872732783,1137.0
2025-12-01,Odisha,Sambalpur,768018,0.5542310806786372,3.5121045328707536,9.0
2025-11-01,Rajasthan,Pali,306302,0.6461580325801285,3.510793800219386,482.0
2025-09-01,Uttar Pradesh,Pratapgarh,230139,0.6968776285334537,3.5085450034742895,1112.0
2025-09-01,Delhi,Central Delhi,110011,0.5154985319157341,3.50748212864578,19.0
2025-10-01,West Bengal,South Twenty Four Parganas,743330,0.571950205934014,3.5074709290658412,141.0
2025-09-01,Tamil Nadu,Kanyakumari,629601,0.618320031159979,3.507461897061218,38.0
2025-09-01,Kerala,Kottayam,686577,0.6367965137378828,3.5066875580978802,71.0
2025-11-01,Tamil Nadu,Viluppuram,604301,0.6850092358400358,3.506555561906786,264.0
2025-11-01,Himachal Pradesh,Hamirpur,176110,0.5612159425484882,3.506471386585999,83.0
2025-12-01,Bihar,East Champaran,845420,0.6042995296278444,3.5059834067019877,1692.0
2025-10-01,Andhra Pradesh,Hyderabad,500042,0.6187304696451704,3.50569776981346,31.0
2025-10-01,Karnataka,Dakshina Kannada,575008,0.6265769225699257,3.5051468193049784,61.0
2025-09-01,Karnataka,Belagavi,591128,0.5557648738926483,3.5051390265123374,35.0
2025-10-01,Bihar,Supaul,854338,0.5176965507914775,3.5050199936024855,242.0
2025-10-01,Maharashtra,Solapur,413007,0.5658288221524553,3.5037806330817123,81.0
